"X-Accelerate(m^2/s)","Y-Accelerate(m^2/s)","Z-Accelerate(m^2/s)"
0.056000,-0.190000,2.578263
0.006000,0.118000,2.060311
0.006000,0.118000,2.060311
0.006000,0.118000,2.060311
0.006000,0.118000,2.060311
0.006000,0.118000,2.060311
0.224000,-0.282000,1.667999
0.224000,-0.282000,1.667999
0.224000,-0.282000,1.667999
0.224000,-0.282000,1.667999
0.224000,-0.282000,1.667999
0.046000,-0.100000,2.114565
0.046000,-0.100000,2.114565
0.046000,-0.100000,2.114565
0.046000,-0.100000,2.114565
0.046000,-0.100000,2.114565
-0.110000,0.268000,1.502223
-0.110000,0.268000,1.502223
-0.110000,0.268000,1.502223
-0.110000,0.268000,1.502223
-0.110000,0.268000,1.502223
-0.210000,-0.012000,1.809789
-0.210000,-0.012000,1.809789
-0.210000,-0.012000,1.809789
-0.210000,-0.012000,1.809789
-0.210000,-0.012000,1.809789
-0.212000,0.086000,1.923044
-0.212000,0.086000,1.923044
-0.212000,0.086000,1.923044
-0.212000,0.086000,1.923044
-0.212000,0.086000,1.923044
-0.020000,0.018000,2.024656
-0.020000,0.018000,2.024656
-0.020000,0.018000,2.024656
-0.020000,0.018000,2.024656
-0.020000,0.018000,2.024656
0.046000,-0.214000,2.678060
0.046000,-0.214000,2.678060
0.046000,-0.214000,2.678060
0.046000,-0.214000,2.678060
0.046000,-0.214000,2.678060
-0.132000,-0.192000,3.005553
-0.132000,-0.192000,3.005553
-0.132000,-0.192000,3.005553
-0.132000,-0.192000,3.005553
-0.132000,-0.192000,3.005553
-0.068000,0.044000,1.704623
-0.068000,0.044000,1.704623
-0.068000,0.044000,1.704623
-0.068000,0.044000,1.704623
-0.068000,0.044000,1.704623
-0.206000,-0.090000,1.984561
-0.206000,-0.090000,1.984561
-0.206000,-0.090000,1.984561
-0.206000,-0.090000,1.984561
-0.206000,-0.090000,1.984561
-0.146000,0.082000,2.269495
-0.146000,0.082000,2.269495
-0.146000,0.082000,2.269495
-0.146000,0.082000,2.269495
-0.146000,0.082000,2.269495
0.212000,-0.116000,1.893463
0.212000,-0.116000,1.893463
0.212000,-0.116000,1.893463
0.212000,-0.116000,1.893463
0.212000,-0.116000,1.893463
-0.066000,-0.022000,2.449296
-0.066000,-0.022000,2.449296
-0.066000,-0.022000,2.449296
-0.066000,-0.022000,2.449296
-0.066000,-0.022000,2.449296
-0.050000,0.216000,2.045813
-0.050000,0.216000,2.045813
-0.050000,0.216000,2.045813
-0.050000,0.216000,2.045813
-0.050000,0.216000,2.045813
0.074000,-0.124000,2.041786
0.074000,-0.124000,2.041786
0.074000,-0.124000,2.041786
0.074000,-0.124000,2.041786
0.074000,-0.124000,2.041786
-0.130000,-0.210000,1.616261
-0.130000,-0.210000,1.616261
-0.130000,-0.210000,1.616261
-0.130000,-0.210000,1.616261
-0.130000,-0.210000,1.616261
0.044000,-0.036000,2.735263
0.044000,-0.036000,2.735263
0.044000,-0.036000,2.735263
0.044000,-0.036000,2.735263
0.044000,-0.036000,2.735263
0.356000,0.038000,2.670730
0.356000,0.038000,2.670730
0.356000,0.038000,2.670730
0.356000,0.038000,2.670730
0.356000,0.038000,2.670730
0.156000,-0.008000,1.469606
0.156000,-0.008000,1.469606
0.156000,-0.008000,1.469606
0.156000,-0.008000,1.469606
0.156000,-0.008000,1.469606
0.024000,0.034000,1.967030
0.024000,0.034000,1.967030
0.024000,0.034000,1.967030
0.024000,0.034000,1.967030
0.024000,0.034000,1.967030
-0.130000,-0.204000,1.877766
-0.130000,-0.204000,1.877766
-0.130000,-0.204000,1.877766
-0.130000,-0.204000,1.877766
-0.130000,-0.204000,1.877766
-0.048000,-0.022000,2.637297
-0.048000,-0.022000,2.637297
-0.048000,-0.022000,2.637297
-0.048000,-0.022000,2.637297
-0.048000,-0.022000,2.637297
-0.264000,0.206000,2.559056
-0.264000,0.206000,2.559056
-0.264000,0.206000,2.559056
-0.264000,0.206000,2.559056
-0.264000,0.206000,2.559056
0.026000,-0.238000,2.351859
0.026000,-0.238000,2.351859
0.026000,-0.238000,2.351859
0.026000,-0.238000,2.351859
0.026000,-0.238000,2.351859
-0.196000,0.100000,2.345087
-0.196000,0.100000,2.345087
-0.196000,0.100000,2.345087
-0.196000,0.100000,2.345087
-0.196000,0.100000,2.345087
-0.038000,-0.030000,2.192359
-0.038000,-0.030000,2.192359
-0.038000,-0.030000,2.192359
-0.038000,-0.030000,2.192359
-0.038000,-0.030000,2.192359
-0.258000,0.078000,2.222674
-0.258000,0.078000,2.222674
-0.258000,0.078000,2.222674
-0.258000,0.078000,2.222674
-0.258000,0.078000,2.222674
0.052000,-0.162000,2.264980
0.052000,-0.162000,2.264980
0.052000,-0.162000,2.264980
0.052000,-0.162000,2.264980
0.052000,-0.162000,2.264980
-0.026000,0.216000,1.710994
-0.026000,0.216000,1.710994
-0.026000,0.216000,1.710994
-0.026000,0.216000,1.710994
-0.026000,0.216000,1.710994
-0.210000,-0.110000,1.659287
-0.210000,-0.110000,1.659287
-0.210000,-0.110000,1.659287
-0.210000,-0.110000,1.659287
-0.210000,-0.110000,1.659287
0.092000,0.016000,2.292124
0.092000,0.016000,2.292124
0.092000,0.016000,2.292124
0.092000,0.016000,2.292124
0.092000,0.016000,2.292124
-0.004000,0.008000,2.012846
-0.004000,0.008000,2.012846
-0.004000,0.008000,2.012846
-0.004000,0.008000,2.012846
-0.004000,0.008000,2.012846
0.130000,-0.024000,2.362102
0.130000,-0.024000,2.362102
0.130000,-0.024000,2.362102
0.130000,-0.024000,2.362102
0.130000,-0.024000,2.362102
0.172000,-0.022000,3.021722
0.172000,-0.022000,3.021722
0.172000,-0.022000,3.021722
0.172000,-0.022000,3.021722
0.172000,-0.022000,3.021722
-0.046000,-0.146000,1.726177
-0.046000,-0.146000,1.726177
-0.046000,-0.146000,1.726177
-0.046000,-0.146000,1.726177
-0.046000,-0.146000,1.726177
0.090000,-0.108000,1.812479
0.090000,-0.108000,1.812479
0.090000,-0.108000,1.812479
0.090000,-0.108000,1.812479
0.090000,-0.108000,1.812479
0.080000,0.190000,1.669742
0.080000,0.190000,1.669742
0.080000,0.190000,1.669742
0.080000,0.190000,1.669742
0.080000,0.190000,1.669742
0.140000,0.078000,2.893715
0.140000,0.078000,2.893715
0.140000,0.078000,2.893715
0.140000,0.078000,2.893715
0.140000,0.078000,2.893715
0.090000,0.004000,2.804241
0.090000,0.004000,2.804241
0.090000,0.004000,2.804241
0.090000,0.004000,2.804241
0.090000,0.004000,2.804241
-0.084000,0.066000,1.300729
-0.084000,0.066000,1.300729
-0.084000,0.066000,1.300729
-0.084000,0.066000,1.300729
-0.084000,0.066000,1.300729
0.108000,0.216000,1.324846
0.108000,0.216000,1.324846
0.108000,0.216000,1.324846
0.108000,0.216000,1.324846
0.108000,0.216000,1.324846
0.068000,0.054000,1.576079
0.068000,0.054000,1.576079
0.068000,0.054000,1.576079
0.068000,0.054000,1.576079
0.068000,0.054000,1.576079
-0.242000,-0.104000,1.435584
-0.242000,-0.104000,1.435584
-0.242000,-0.104000,1.435584
-0.242000,-0.104000,1.435584
-0.242000,-0.104000,1.435584
0.092000,0.088000,2.337625
0.092000,0.088000,2.337625
0.092000,0.088000,2.337625
0.092000,0.088000,2.337625
0.092000,0.088000,2.337625
-0.104000,0.052000,2.556415
-0.104000,0.052000,2.556415
-0.104000,0.052000,2.556415
-0.104000,0.052000,2.556415
-0.104000,0.052000,2.556415
0.002000,-0.062000,2.351966
0.002000,-0.062000,2.351966
0.002000,-0.062000,2.351966
0.002000,-0.062000,2.351966
0.002000,-0.062000,2.351966
0.138000,0.228000,2.617158
0.138000,0.228000,2.617158
0.138000,0.228000,2.617158
0.138000,0.228000,2.617158
0.138000,0.228000,2.617158
0.030000,-0.152000,2.847533
0.030000,-0.152000,2.847533
0.030000,-0.152000,2.847533
0.030000,-0.152000,2.847533
0.030000,-0.152000,2.847533
0.108000,0.076000,2.592409
0.108000,0.076000,2.592409
0.108000,0.076000,2.592409
0.108000,0.076000,2.592409
0.108000,0.076000,2.592409
-0.058000,0.016000,2.594622
-0.058000,0.016000,2.594622
-0.058000,0.016000,2.594622
-0.058000,0.016000,2.594622
-0.058000,0.016000,2.594622
0.192000,-0.088000,2.424515
0.192000,-0.088000,2.424515
0.192000,-0.088000,2.424515
0.192000,-0.088000,2.424515
0.192000,-0.088000,2.424515
0.020000,-0.160000,1.595379
0.020000,-0.160000,1.595379
0.020000,-0.160000,1.595379
0.020000,-0.160000,1.595379
0.020000,-0.160000,1.595379
0.260000,-0.138000,2.358060
0.260000,-0.138000,2.358060
0.260000,-0.138000,2.358060
0.260000,-0.138000,2.358060
0.260000,-0.138000,2.358060
-0.038000,0.080000,2.115751
-0.038000,0.080000,2.115751
-0.038000,0.080000,2.115751
-0.038000,0.080000,2.115751
-0.038000,0.080000,2.115751
-0.060000,-0.008000,2.240301
-0.060000,-0.008000,2.240301
-0.060000,-0.008000,2.240301
-0.060000,-0.008000,2.240301
-0.060000,-0.008000,2.240301
0.054000,-0.154000,1.848969
0.054000,-0.154000,1.848969
0.054000,-0.154000,1.848969
0.054000,-0.154000,1.848969
0.054000,-0.154000,1.848969
-0.238000,0.080000,3.051890
-0.238000,0.080000,3.051890
-0.238000,0.080000,3.051890
-0.238000,0.080000,3.051890
-0.238000,0.080000,3.051890
0.030000,-0.034000,2.404251
0.030000,-0.034000,2.404251
0.030000,-0.034000,2.404251
0.030000,-0.034000,2.404251
0.030000,-0.034000,2.404251
-0.168000,0.080000,2.320490
-0.168000,0.080000,2.320490
-0.168000,0.080000,2.320490
-0.168000,0.080000,2.320490
-0.168000,0.080000,2.320490
-0.162000,-0.052000,2.087984
-0.162000,-0.052000,2.087984
-0.162000,-0.052000,2.087984
-0.162000,-0.052000,2.087984
-0.162000,-0.052000,2.087984
-0.042000,-0.062000,2.701101
-0.042000,-0.062000,2.701101
-0.042000,-0.062000,2.701101
-0.042000,-0.062000,2.701101
-0.042000,-0.062000,2.701101
-0.040000,0.044000,3.315882
-0.040000,0.044000,3.315882
-0.040000,0.044000,3.315882
-0.040000,0.044000,3.315882
-0.040000,0.044000,3.315882
0.050000,0.178000,2.312044
0.050000,0.178000,2.312044
0.050000,0.178000,2.312044
0.050000,0.178000,2.312044
0.050000,0.178000,2.312044
0.088000,0.072000,2.204711
0.088000,0.072000,2.204711
0.088000,0.072000,2.204711
0.088000,0.072000,2.204711
0.088000,0.072000,2.204711
-0.058000,0.096000,1.739545
-0.058000,0.096000,1.739545
-0.058000,0.096000,1.739545
-0.058000,0.096000,1.739545
-0.058000,0.096000,1.739545
0.164000,0.158000,1.645404
0.164000,0.158000,1.645404
0.164000,0.158000,1.645404
0.164000,0.158000,1.645404
0.164000,0.158000,1.645404
0.052000,0.082000,1.534466
0.052000,0.082000,1.534466
0.052000,0.082000,1.534466
0.052000,0.082000,1.534466
0.052000,0.082000,1.534466
0.126000,-0.154000,1.297989
0.126000,-0.154000,1.297989
0.126000,-0.154000,1.297989
0.126000,-0.154000,1.297989
0.126000,-0.154000,1.297989
-0.004000,-0.060000,2.394717
-0.004000,-0.060000,2.394717
-0.004000,-0.060000,2.394717
-0.004000,-0.060000,2.394717
-0.004000,-0.060000,2.394717
-0.032000,-0.162000,1.351827
-0.032000,-0.162000,1.351827
-0.032000,-0.162000,1.351827
-0.032000,-0.162000,1.351827
-0.032000,-0.162000,1.351827
0.100000,0.146000,3.351257
0.100000,0.146000,3.351257
0.100000,0.146000,3.351257
0.100000,0.146000,3.351257
0.100000,0.146000,3.351257
-0.086000,-0.234000,2.279217
-0.086000,-0.234000,2.279217
-0.086000,-0.234000,2.279217
-0.086000,-0.234000,2.279217
-0.086000,-0.234000,2.279217
-0.052000,0.224000,1.695258
-0.052000,0.224000,1.695258
-0.052000,0.224000,1.695258
-0.052000,0.224000,1.695258
-0.052000,0.224000,1.695258
0.290000,-0.088000,2.187199
0.290000,-0.088000,2.187199
0.290000,-0.088000,2.187199
0.290000,-0.088000,2.187199
0.290000,-0.088000,2.187199
0.220000,-0.014000,2.134478
0.220000,-0.014000,2.134478
0.220000,-0.014000,2.134478
0.220000,-0.014000,2.134478
0.220000,-0.014000,2.134478
0.028000,0.152000,2.830478
0.028000,0.152000,2.830478
0.028000,0.152000,2.830478
0.028000,0.152000,2.830478
0.028000,0.152000,2.830478
-0.022000,0.104000,2.054977
-0.022000,0.104000,2.054977
-0.022000,0.104000,2.054977
-0.022000,0.104000,2.054977
-0.022000,0.104000,2.054977
-0.106000,-0.168000,2.536872
-0.106000,-0.168000,2.536872
-0.106000,-0.168000,2.536872
-0.106000,-0.168000,2.536872
-0.106000,-0.168000,2.536872
-0.096000,-0.164000,2.379081
-0.096000,-0.164000,2.379081
-0.096000,-0.164000,2.379081
-0.096000,-0.164000,2.379081
-0.096000,-0.164000,2.379081
-0.024000,0.120000,2.196989
-0.024000,0.120000,2.196989
-0.024000,0.120000,2.196989
-0.024000,0.120000,2.196989
-0.024000,0.120000,2.196989
0.054000,0.024000,2.409433
0.054000,0.024000,2.409433
0.054000,0.024000,2.409433
0.054000,0.024000,2.409433
0.054000,0.024000,2.409433
0.144000,0.060000,2.845770
0.144000,0.060000,2.845770
0.144000,0.060000,2.845770
0.144000,0.060000,2.845770
0.144000,0.060000,2.845770
-0.128000,0.074000,1.837784
-0.128000,0.074000,1.837784
-0.128000,0.074000,1.837784
-0.128000,0.074000,1.837784
-0.128000,0.074000,1.837784
-0.110000,0.024000,2.000723
-0.110000,0.024000,2.000723
-0.110000,0.024000,2.000723
-0.110000,0.024000,2.000723
-0.110000,0.024000,2.000723
-0.040000,0.100000,2.588782
-0.040000,0.100000,2.588782
-0.040000,0.100000,2.588782
-0.040000,0.100000,2.588782
-0.040000,0.100000,2.588782
0.194000,0.178000,1.786659
0.194000,0.178000,1.786659
0.194000,0.178000,1.786659
0.194000,0.178000,1.786659
0.194000,0.178000,1.786659
-0.106000,-0.182000,2.312809
-0.106000,-0.182000,2.312809
-0.106000,-0.182000,2.312809
-0.106000,-0.182000,2.312809
-0.106000,-0.182000,2.312809
0.212000,-0.024000,2.545683
0.212000,-0.024000,2.545683
0.212000,-0.024000,2.545683
0.212000,-0.024000,2.545683
0.212000,-0.024000,2.545683
0.120000,0.214000,2.349236
0.120000,0.214000,2.349236
0.120000,0.214000,2.349236
0.120000,0.214000,2.349236
0.120000,0.214000,2.349236
0.098000,-0.114000,2.793281
0.098000,-0.114000,2.793281
0.098000,-0.114000,2.793281
0.098000,-0.114000,2.793281
0.098000,-0.114000,2.793281
0.026000,0.118000,2.112303
0.026000,0.118000,2.112303
0.026000,0.118000,2.112303
0.026000,0.118000,2.112303
0.026000,0.118000,2.112303
0.288000,0.110000,1.944657
0.288000,0.110000,1.944657
0.288000,0.110000,1.944657
0.288000,0.110000,1.944657
0.288000,0.110000,1.944657
0.144000,0.094000,2.146581
0.144000,0.094000,2.146581
0.144000,0.094000,2.146581
0.144000,0.094000,2.146581
0.144000,0.094000,2.146581
0.158000,-0.042000,2.387723
0.158000,-0.042000,2.387723
0.158000,-0.042000,2.387723
0.158000,-0.042000,2.387723
0.158000,-0.042000,2.387723
0.112000,0.102000,1.128575
0.112000,0.102000,1.128575
0.112000,0.102000,1.128575
0.112000,0.102000,1.128575
0.112000,0.102000,1.128575
0.014000,0.160000,2.530842
0.014000,0.160000,2.530842
0.014000,0.160000,2.530842
0.014000,0.160000,2.530842
0.014000,0.160000,2.530842
-0.064000,0.002000,1.272644
-0.064000,0.002000,1.272644
-0.064000,0.002000,1.272644
-0.064000,0.002000,1.272644
-0.064000,0.002000,1.272644
-0.062000,-0.166000,2.057410
-0.062000,-0.166000,2.057410
-0.062000,-0.166000,2.057410
-0.062000,-0.166000,2.057410
-0.062000,-0.166000,2.057410
-0.118000,0.072000,3.207231
-0.118000,0.072000,3.207231
-0.118000,0.072000,3.207231
-0.118000,0.072000,3.207231
-0.118000,0.072000,3.207231
-0.128000,-0.004000,2.744778
-0.128000,-0.004000,2.744778
-0.128000,-0.004000,2.744778
-0.128000,-0.004000,2.744778
-0.128000,-0.004000,2.744778
-0.054000,-0.044000,1.387184
-0.054000,-0.044000,1.387184
-0.054000,-0.044000,1.387184
-0.054000,-0.044000,1.387184
-0.054000,-0.044000,1.387184
-0.148000,0.092000,1.520233
-0.148000,0.092000,1.520233
-0.148000,0.092000,1.520233
-0.148000,0.092000,1.520233
-0.148000,0.092000,1.520233
0.154000,0.112000,2.468546
0.154000,0.112000,2.468546
0.154000,0.112000,2.468546
0.154000,0.112000,2.468546
0.154000,0.112000,2.468546
0.098000,-0.168000,2.045074
0.098000,-0.168000,2.045074
0.098000,-0.168000,2.045074
0.098000,-0.168000,2.045074
0.098000,-0.168000,2.045074
-0.250000,0.216000,2.297869
-0.250000,0.216000,2.297869
-0.250000,0.216000,2.297869
-0.250000,0.216000,2.297869
-0.250000,0.216000,2.297869
-0.044000,0.106000,2.013100
-0.044000,0.106000,2.013100
-0.044000,0.106000,2.013100
-0.044000,0.106000,2.013100
-0.044000,0.106000,2.013100
-0.042000,-0.074000,2.396647
-0.042000,-0.074000,2.396647
-0.042000,-0.074000,2.396647
-0.042000,-0.074000,2.396647
-0.042000,-0.074000,2.396647
-0.186000,-0.028000,2.179648
-0.186000,-0.028000,2.179648
-0.186000,-0.028000,2.179648
-0.186000,-0.028000,2.179648
-0.186000,-0.028000,2.179648
0.022000,0.108000,1.987219
0.022000,0.108000,1.987219
0.022000,0.108000,1.987219
0.022000,0.108000,1.987219
0.022000,0.108000,1.987219
0.046000,-0.154000,2.396524
0.046000,-0.154000,2.396524
0.046000,-0.154000,2.396524
0.046000,-0.154000,2.396524
0.046000,-0.154000,2.396524
-0.214000,0.104000,1.699174
-0.214000,0.104000,1.699174
-0.214000,0.104000,1.699174
-0.214000,0.104000,1.699174
-0.214000,0.104000,1.699174
0.140000,-0.130000,2.157619
0.140000,-0.130000,2.157619
0.140000,-0.130000,2.157619
0.140000,-0.130000,2.157619
0.140000,-0.130000,2.157619
-0.048000,-0.060000,2.194844
-0.048000,-0.060000,2.194844
-0.048000,-0.060000,2.194844
-0.048000,-0.060000,2.194844
-0.048000,-0.060000,2.194844
0.004000,-0.106000,2.008724
0.004000,-0.106000,2.008724
0.004000,-0.106000,2.008724
0.004000,-0.106000,2.008724
0.004000,-0.106000,2.008724
-0.174000,-0.194000,3.317433
-0.174000,-0.194000,3.317433
-0.174000,-0.194000,3.317433
-0.174000,-0.194000,3.317433
-0.174000,-0.194000,3.317433
-0.142000,0.014000,1.639062
-0.142000,0.014000,1.639062
-0.142000,0.014000,1.639062
-0.142000,0.014000,1.639062
-0.142000,0.014000,1.639062
0.014000,0.032000,2.554047
0.014000,0.032000,2.554047
0.014000,0.032000,2.554047
0.014000,0.032000,2.554047
0.014000,0.032000,2.554047
-0.168000,-0.160000,2.801255
-0.168000,-0.160000,2.801255
-0.168000,-0.160000,2.801255
-0.168000,-0.160000,2.801255
-0.168000,-0.160000,2.801255
-0.146000,-0.026000,2.506011
-0.146000,-0.026000,2.506011
-0.146000,-0.026000,2.506011
-0.146000,-0.026000,2.506011
-0.146000,-0.026000,2.506011
-0.138000,-0.038000,1.675938
-0.138000,-0.038000,1.675938
-0.138000,-0.038000,1.675938
-0.138000,-0.038000,1.675938
-0.138000,-0.038000,1.675938
-0.124000,0.066000,1.626121
-0.124000,0.066000,1.626121
-0.124000,0.066000,1.626121
-0.124000,0.066000,1.626121
-0.124000,0.066000,1.626121
-0.174000,0.034000,3.192537
-0.174000,0.034000,3.192537
-0.174000,0.034000,3.192537
-0.174000,0.034000,3.192537
-0.174000,0.034000,3.192537
-0.020000,-0.120000,1.742498
-0.020000,-0.120000,1.742498
-0.020000,-0.120000,1.742498
-0.020000,-0.120000,1.742498
-0.020000,-0.120000,1.742498
0.086000,-0.006000,1.477300
0.086000,-0.006000,1.477300
0.086000,-0.006000,1.477300
0.086000,-0.006000,1.477300
0.086000,-0.006000,1.477300
0.008000,-0.010000,2.176396
0.008000,-0.010000,2.176396
0.008000,-0.010000,2.176396
0.008000,-0.010000,2.176396
0.008000,-0.010000,2.176396
0.120000,-0.162000,1.645772
0.120000,-0.162000,1.645772
0.120000,-0.162000,1.645772
0.120000,-0.162000,1.645772
0.120000,-0.162000,1.645772
-0.148000,0.056000,2.112437
-0.148000,0.056000,2.112437
-0.148000,0.056000,2.112437
-0.148000,0.056000,2.112437
-0.148000,0.056000,2.112437
0.044000,-0.250000,2.770263
0.044000,-0.250000,2.770263
0.044000,-0.250000,2.770263
0.044000,-0.250000,2.770263
0.044000,-0.250000,2.770263
-0.170000,0.020000,2.107548
-0.170000,0.020000,2.107548
-0.170000,0.020000,2.107548
-0.170000,0.020000,2.107548
-0.170000,0.020000,2.107548
-0.076000,-0.054000,1.990013
-0.076000,-0.054000,1.990013
-0.076000,-0.054000,1.990013
-0.076000,-0.054000,1.990013
-0.076000,-0.054000,1.990013
0.162000,0.150000,2.534350
0.162000,0.150000,2.534350
0.162000,0.150000,2.534350
0.162000,0.150000,2.534350
0.162000,0.150000,2.534350
0.146000,0.298000,2.008199
0.146000,0.298000,2.008199
0.146000,0.298000,2.008199
0.146000,0.298000,2.008199
0.146000,0.298000,2.008199
0.036000,0.082000,2.375725
0.036000,0.082000,2.375725
0.036000,0.082000,2.375725
0.036000,0.082000,2.375725
0.036000,0.082000,2.375725
0.060000,-0.104000,1.160875
0.060000,-0.104000,1.160875
0.060000,-0.104000,1.160875
0.060000,-0.104000,1.160875
0.060000,-0.104000,1.160875
-0.156000,-0.118000,2.061667
-0.156000,-0.118000,2.061667
-0.156000,-0.118000,2.061667
-0.156000,-0.118000,2.061667
-0.156000,-0.118000,2.061667
0.078000,0.112000,2.751653
0.078000,0.112000,2.751653
0.078000,0.112000,2.751653
0.078000,0.112000,2.751653
0.078000,0.112000,2.751653
-0.140000,-0.082000,2.702087
-0.140000,-0.082000,2.702087
-0.140000,-0.082000,2.702087
-0.140000,-0.082000,2.702087
-0.140000,-0.082000,2.702087
-0.038000,0.080000,1.422874
-0.038000,0.080000,1.422874
-0.038000,0.080000,1.422874
-0.038000,0.080000,1.422874
-0.038000,0.080000,1.422874
0.170000,-0.114000,1.109220
0.170000,-0.114000,1.109220
0.170000,-0.114000,1.109220
0.170000,-0.114000,1.109220
0.170000,-0.114000,1.109220
-0.010000,-0.130000,3.128080
-0.010000,-0.130000,3.128080
-0.010000,-0.130000,3.128080
-0.010000,-0.130000,3.128080
-0.010000,-0.130000,3.128080
-0.182000,-0.042000,2.151866
-0.182000,-0.042000,2.151866
-0.182000,-0.042000,2.151866
-0.182000,-0.042000,2.151866
-0.182000,-0.042000,2.151866
-0.120000,-0.214000,2.315121
-0.120000,-0.214000,2.315121
-0.120000,-0.214000,2.315121
-0.120000,-0.214000,2.315121
-0.120000,-0.214000,2.315121
0.060000,0.056000,1.524211
0.060000,0.056000,1.524211
0.060000,0.056000,1.524211
0.060000,0.056000,1.524211
0.060000,0.056000,1.524211
-0.004000,0.154000,2.962513
-0.004000,0.154000,2.962513
-0.004000,0.154000,2.962513
-0.004000,0.154000,2.962513
-0.004000,0.154000,2.962513
0.114000,-0.196000,1.960395
0.114000,-0.196000,1.960395
0.114000,-0.196000,1.960395
0.114000,-0.196000,1.960395
0.114000,-0.196000,1.960395
-0.048000,-0.296000,1.699365
-0.048000,-0.296000,1.699365
-0.048000,-0.296000,1.699365
-0.048000,-0.296000,1.699365
-0.048000,-0.296000,1.699365
0.138000,0.054000,1.618352
0.138000,0.054000,1.618352
0.138000,0.054000,1.618352
0.138000,0.054000,1.618352
0.138000,0.054000,1.618352
0.074000,0.244000,2.370688
0.074000,0.244000,2.370688
0.074000,0.244000,2.370688
0.074000,0.244000,2.370688
0.074000,0.244000,2.370688
0.080000,-0.320000,2.660161
0.080000,-0.320000,2.660161
0.080000,-0.320000,2.660161
0.080000,-0.320000,2.660161
0.080000,-0.320000,2.660161
-0.136000,0.140000,1.825524
-0.136000,0.140000,1.825524
-0.136000,0.140000,1.825524
-0.136000,0.140000,1.825524
-0.136000,0.140000,1.825524
-0.164000,-0.058000,2.047457
-0.164000,-0.058000,2.047457
-0.164000,-0.058000,2.047457
-0.164000,-0.058000,2.047457
-0.164000,-0.058000,2.047457
-0.222000,-0.082000,2.420912
-0.222000,-0.082000,2.420912
-0.222000,-0.082000,2.420912
-0.222000,-0.082000,2.420912
-0.222000,-0.082000,2.420912
0.186000,0.020000,2.629641
0.186000,0.020000,2.629641
0.186000,0.020000,2.629641
0.186000,0.020000,2.629641
0.186000,0.020000,2.629641
0.024000,-0.170000,2.020586
0.024000,-0.170000,2.020586
0.024000,-0.170000,2.020586
0.024000,-0.170000,2.020586
0.024000,-0.170000,2.020586
0.136000,-0.168000,2.148360
0.136000,-0.168000,2.148360
0.136000,-0.168000,2.148360
0.136000,-0.168000,2.148360
0.136000,-0.168000,2.148360
-0.006000,0.236000,2.339989
-0.006000,0.236000,2.339989
-0.006000,0.236000,2.339989
-0.006000,0.236000,2.339989
-0.006000,0.236000,2.339989
0.148000,0.022000,2.467013
0.148000,0.022000,2.467013
0.148000,0.022000,2.467013
0.148000,0.022000,2.467013
0.148000,0.022000,2.467013
-0.112000,-0.010000,2.510949
-0.112000,-0.010000,2.510949
-0.112000,-0.010000,2.510949
-0.112000,-0.010000,2.510949
-0.112000,-0.010000,2.510949
-0.062000,-0.120000,2.764082
-0.062000,-0.120000,2.764082
-0.062000,-0.120000,2.764082
-0.062000,-0.120000,2.764082
-0.062000,-0.120000,2.764082
-0.028000,-0.066000,2.332723
-0.028000,-0.066000,2.332723
-0.028000,-0.066000,2.332723
-0.028000,-0.066000,2.332723
-0.028000,-0.066000,2.332723
-0.108000,0.092000,2.294301
-0.108000,0.092000,2.294301
-0.108000,0.092000,2.294301
-0.108000,0.092000,2.294301
-0.108000,0.092000,2.294301
-0.296000,-0.334000,1.658552
-0.296000,-0.334000,1.658552
-0.296000,-0.334000,1.658552
-0.296000,-0.334000,1.658552
-0.296000,-0.334000,1.658552
-0.114000,0.052000,2.583257
-0.114000,0.052000,2.583257
-0.114000,0.052000,2.583257
-0.114000,0.052000,2.583257
-0.114000,0.052000,2.583257
0.112000,-0.028000,2.169770
0.112000,-0.028000,2.169770
0.112000,-0.028000,2.169770
0.112000,-0.028000,2.169770
0.112000,-0.028000,2.169770
-0.084000,0.150000,2.580387
-0.084000,0.150000,2.580387
-0.084000,0.150000,2.580387
-0.084000,0.150000,2.580387
-0.084000,0.150000,2.580387
0.038000,0.120000,2.139398
0.038000,0.120000,2.139398
0.038000,0.120000,2.139398
0.038000,0.120000,2.139398
0.038000,0.120000,2.139398
-0.044000,-0.018000,2.551420
-0.044000,-0.018000,2.551420
-0.044000,-0.018000,2.551420
-0.044000,-0.018000,2.551420
-0.044000,-0.018000,2.551420
-0.018000,-0.068000,1.592587
-0.018000,-0.068000,1.592587
-0.018000,-0.068000,1.592587
-0.018000,-0.068000,1.592587
-0.018000,-0.068000,1.592587
0.090000,-0.222000,2.505851
0.090000,-0.222000,2.505851
0.090000,-0.222000,2.505851
0.090000,-0.222000,2.505851
0.090000,-0.222000,2.505851
-0.140000,0.070000,2.570608
-0.140000,0.070000,2.570608
-0.140000,0.070000,2.570608
-0.140000,0.070000,2.570608
-0.140000,0.070000,2.570608
-0.062000,0.080000,2.341416
-0.062000,0.080000,2.341416
-0.062000,0.080000,2.341416
-0.062000,0.080000,2.341416
-0.062000,0.080000,2.341416
-0.026000,0.022000,2.631388
-0.026000,0.022000,2.631388
-0.026000,0.022000,2.631388
-0.026000,0.022000,2.631388
-0.026000,0.022000,2.631388
0.172000,0.104000,2.226160
0.172000,0.104000,2.226160
0.172000,0.104000,2.226160
0.172000,0.104000,2.226160
